DEPARTEMENT,INSEE_COMM,NOM_COMM,INTERCOMMUNALITE,ETABLISSEMENT PUBLIC,PAT,PAT Nom du projet,PAT Porteur,PAT Avancement,PAT Date labelisation
ARDENNES,08246 ,Landres-et-Saint-Georges ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08250 ,Leffincourt ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08256 ,Liry ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08259 ,Longwé ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08264 ,Machault ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08271 ,Manre ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08274 ,Marcq ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08279 ,Mars-sous-Bourcq ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08280 ,Marvaux-Vieux ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08296 ,Montcheutin ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08301 ,Montgon ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08303 ,Monthois ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08308 ,Mont-Saint-Martin ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08309 ,Mont-Saint-Remy ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08310 ,Mouron ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08325 ,Noirval ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08326 ,Nouart ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08332 ,Oches ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08333 ,Olizy-Primat ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08338 ,Pauvres ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08350 ,Quatre-Champs ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08351 ,Quilly ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08378 ,Saint-Clément-à-Arnes ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08379 ,Saint-Étienne-à-Arnes ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08383 ,Saint-Juvin ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08390 ,Sainte-Marie ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08392 ,Saint-Morel ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08393 ,Saint-Pierre-à-Arnes ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08394 ,Saint-Pierremont ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08405 ,Sauville ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08406 ,Savigny-sur-Aisne ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08407 ,Séchault ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08410 ,Semide ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08412 ,Senuc ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08424 ,Sommauthe ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08425 ,Sommerance ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08431 ,Sugny ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08434 ,Sy ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08437 ,Tailly ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08439 ,Tannay ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08446 ,Thénorgues ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08453 ,Toges ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08455 ,Tourcelles-Chaumont ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08461 ,Vandy ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08463 ,Vaux-en-Dieulet ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08464 ,Vaux-lès-Mouron ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08470 ,Verpel ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08471 ,Verrières ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08490 ,Vouziers ,CC de l'Argonne Ardennaise ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08006 ,Alland'Huy-et-Sausseuil ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08025 ,Attigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08027 ,Auboncourt-Vauzelles ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08041 ,Baâlons ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08047 ,Barbaise ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08076 ,Boulzicourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08080 ,Bouvellemont ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08095 ,Chagny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08099 ,Champigneul-sur-Vence ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08102 ,Chappes ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08103 ,Charbogne ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08113 ,Chaumont-Porcien ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08117 ,Chesnois-Auboncourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08123 ,Chuffilly-Roche ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08124 ,Clavy-Warby ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08134 ,Coulommes-et-Marqueny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08141 ,Dommery ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08143 ,Doumely-Bégny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08146 ,Draize ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08151 ,Écordal ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08160 ,Évigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08163 ,Faissault ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08165 ,Faux ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08178 ,Fraillicourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08192 ,Givron ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08193 ,Givry ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08196 ,Grandchamp ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08201 ,Gruyères ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08203 ,Guignicourt-sur-Vence ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08204 ,Guincourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08205 ,Hagnicourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08228 ,La Horgne ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08236 ,Jandun ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08238 ,Jonval ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08240 ,Justine-Herbigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08243 ,Lalobbe ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08244 ,Lametz ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08248 ,Launois-sur-Vence ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08262 ,Lucquy ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08272 ,Maranwez ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08278 ,Marquigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08283 ,Mazerny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08288 ,Mesmont ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08295 ,Mondigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08305 ,Montigny-sur-Vence ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08307 ,Montmeillant ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08315 ,Neufmaison ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08321 ,Neuville-Day ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08323 ,La Neuville-lès-Wasigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08324 ,Neuvizy ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08329 ,Novion-Porcien ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08334 ,Omicourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08335 ,Omont ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08341 ,Poix-Terron ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08348 ,Puiseux ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08352 ,Raillicourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08356 ,Remaucourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08360 ,Renneville ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08364 ,Rilly-sur-Aisne ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08366 ,Rocquigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08369 ,La Romagne ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08372 ,Rubigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08374 ,La Sabotterie ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08382 ,Saint-Jean-aux-Bois ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08384 ,Saint-Lambert-et-Mont-de-Jeux ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08387 ,Saint-Loup-Terrier ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08388 ,Saint-Marceau ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08395 ,Saint-Pierre-sur-Vence ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08398 ,Sainte-Vaubourg ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08401 ,Saulces-Champenoises ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08402 ,Saulces-Monclin ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08411 ,Semuy ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08415 ,Sery ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08419 ,Signy-l'Abbaye ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08422 ,Singly ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08428 ,Sorcy-Bauthémont ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08433 ,Suzanne ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08449 ,Thin-le-Moutier ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08454 ,Touligny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08458 ,Tourteron ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08462 ,Vaux-Champagne ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08465 ,Vaux-lès-Rubigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08467 ,Vaux-Montreuil ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08469 ,Vendresse ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08472 ,Viel-Saint-Remy ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08478 ,Villers-le-Tilleul ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08479 ,Villers-le-Tourneur ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08482 ,Villers-sur-le-Mont ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08489 ,Voncq ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08496 ,Wagnon ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08498 ,Warnécourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08499 ,Wasigny ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08500 ,Wignicourt ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08503 ,Yvernaumont ,CC des crêtes préardennaises ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08115 ,Chémery-Chéhéry ,CC des Portes du Luxembourg,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08013 ,Angecourt ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08023 ,Artaise-le-Vivier ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08029 ,Auflance ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08034 ,Autrecourt-et-Pourron ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08055 ,Beaumont-en-Argonne ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08063 ,La Besace ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08065 ,Bièvres ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08067 ,Blagny ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08083 ,Brévilly ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08088 ,Bulson ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08090 ,Carignan ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08138 ,Les Deux-Villes ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08145 ,Douzy ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08153 ,Escombres-et-le-Chesnois ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08159 ,Euilly-et-Lombut ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08168 ,La Ferté-sur-Chiers ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08184 ,Fromy ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08211 ,Haraucourt ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08223 ,Herbeuval ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08252 ,Létanne ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08255 ,Linay ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08268 ,Maisoncelle-et-Villers ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08269 ,Malandry ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08275 ,Margny ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08276 ,Margut ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08281 ,Matton-et-Clémency ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08289 ,Messincourt ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08291 ,Mogues ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08293 ,Moiry ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08300 ,Le Mont-Dieu ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08311 ,Mouzon ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08317 ,La Neuville-à-Maire ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08336 ,Osnes ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08347 ,Puilly-et-Charbeaux ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08349 ,Pure ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08354 ,Raucourt-et-Flaba ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08357 ,Remilly-Aillicourt ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08375 ,Sachy ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08376 ,Sailly ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08399 ,Sapogne-sur-Marche ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08421 ,Signy-Montlibert ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08430 ,Stonne ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08444 ,Tétaigne ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08459 ,Tremblois-lès-Carignan ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08466 ,Vaux-lès-Mouzon ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08477 ,Villers-devant-Mouzon ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08485 ,Villy ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08501 ,Williers ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08502 ,Yoncq ,CC des Portes du Luxembourg ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08001 ,Acy-Romance ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08004 ,Aire ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08005 ,Alincourt ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08008 ,Amagne ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08010 ,Ambly-Fleury ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08014 ,Annelles ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08021 ,Arnicourt ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08024 ,Asfeld ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08032 ,Aussonce ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08038 ,Avançon ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08039 ,Avaux ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
ARDENNES,08044 ,Balham ,CC du Pays Rethélois ,,oui,Ardennes,Ardennes,Projet en réflexion,
